pool,heldout_run,train_run,file,sha256,bytes
sample_iii_early,59,40,data/root/root/hrda_run_0040.root,1494136cc886313efb6407b4e6593a91bbb5aab4fb9e41fee61e6fd9d9d0dd8c,8132296
sample_iii_early,59,41,data/root/root/hrda_run_0041.root,a73d5176faac86db5729413a872bfa8893dc99a8f04703f20820917fd96527ca,8476807
sample_iii_early,59,42,data/root/root/hrda_run_0042.root,4231c6f44238a88e523bb6478ccdaf50ea8df54b0860ac5d6c07b111fe65903b,8439631
sample_iii_early,60,31,data/root/root/hrda_run_0031.root,9dc9ae16d4e5cc1e09c9aa3c43523f424d8baa17b635e4a62e116252dfd1e89a,9888079
sample_iii_early,60,32,data/root/root/hrda_run_0032.root,75b51295806f2fe960d70047b5f9a7301469abf9bc61d3da97f39017b3c6658c,10365191
sample_iii_early,60,33,data/root/root/hrda_run_0033.root,980b6b0fddcc7321c7bba3eed2695c560b8dc0870851b5c842211531ef741c09,13980468
sample_iii_early,60,34,data/root/root/hrda_run_0034.root,bf862dc62e0a341f09561ea2682203208ae9431186960ac30a4e7636a454d80c,9685894
sample_iii_early,60,35,data/root/root/hrda_run_0035.root,6218ea5cc30f54aa9bb3ab7a2f66e78655ab5e5bbc220a42cf0b446ee8278e65,6906038
sample_iii_early,60,36,data/root/root/hrda_run_0036.root,f3856daa9d9a0dce258790ec130a553e3b10f8da41752896d0fb9727b8f303e5,5406671
sample_iii_early,60,37,data/root/root/hrda_run_0037.root,1a0ebd9202bacb568de7ba7cd994b769e8c37e3e03c64af5ab19dfa22ad4fa4a,12558688
sample_iii_early,60,39,data/root/root/hrda_run_0039.root,d6d168608e742109ba75fddbb5dd533ddf14de06298c36dfa7b32a144a7a2f78,7551093
sample_iii_early,60,40,data/root/root/hrda_run_0040.root,1494136cc886313efb6407b4e6593a91bbb5aab4fb9e41fee61e6fd9d9d0dd8c,8132296
sample_iii_early,60,41,data/root/root/hrda_run_0041.root,a73d5176faac86db5729413a872bfa8893dc99a8f04703f20820917fd96527ca,8476807
sample_iii_early,60,42,data/root/root/hrda_run_0042.root,4231c6f44238a88e523bb6478ccdaf50ea8df54b0860ac5d6c07b111fe65903b,8439631
sample_iii_early,61,31,data/root/root/hrda_run_0031.root,9dc9ae16d4e5cc1e09c9aa3c43523f424d8baa17b635e4a62e116252dfd1e89a,9888079
sample_iii_early,61,32,data/root/root/hrda_run_0032.root,75b51295806f2fe960d70047b5f9a7301469abf9bc61d3da97f39017b3c6658c,10365191
sample_iii_early,61,33,data/root/root/hrda_run_0033.root,980b6b0fddcc7321c7bba3eed2695c560b8dc0870851b5c842211531ef741c09,13980468
sample_iii_early,61,34,data/root/root/hrda_run_0034.root,bf862dc62e0a341f09561ea2682203208ae9431186960ac30a4e7636a454d80c,9685894
sample_iii_early,61,35,data/root/root/hrda_run_0035.root,6218ea5cc30f54aa9bb3ab7a2f66e78655ab5e5bbc220a42cf0b446ee8278e65,6906038
sample_iii_early,61,36,data/root/root/hrda_run_0036.root,f3856daa9d9a0dce258790ec130a553e3b10f8da41752896d0fb9727b8f303e5,5406671
sample_iii_early,61,37,data/root/root/hrda_run_0037.root,1a0ebd9202bacb568de7ba7cd994b769e8c37e3e03c64af5ab19dfa22ad4fa4a,12558688
sample_iii_early,61,39,data/root/root/hrda_run_0039.root,d6d168608e742109ba75fddbb5dd533ddf14de06298c36dfa7b32a144a7a2f78,7551093
sample_iii_early,61,40,data/root/root/hrda_run_0040.root,1494136cc886313efb6407b4e6593a91bbb5aab4fb9e41fee61e6fd9d9d0dd8c,8132296
sample_iii_early,61,41,data/root/root/hrda_run_0041.root,a73d5176faac86db5729413a872bfa8893dc99a8f04703f20820917fd96527ca,8476807
sample_iii_early,61,42,data/root/root/hrda_run_0042.root,4231c6f44238a88e523bb6478ccdaf50ea8df54b0860ac5d6c07b111fe65903b,8439631
sample_iii_early,62,31,data/root/root/hrda_run_0031.root,9dc9ae16d4e5cc1e09c9aa3c43523f424d8baa17b635e4a62e116252dfd1e89a,9888079
sample_iii_early,62,32,data/root/root/hrda_run_0032.root,75b51295806f2fe960d70047b5f9a7301469abf9bc61d3da97f39017b3c6658c,10365191
sample_iii_early,62,33,data/root/root/hrda_run_0033.root,980b6b0fddcc7321c7bba3eed2695c560b8dc0870851b5c842211531ef741c09,13980468
sample_iii_early,62,34,data/root/root/hrda_run_0034.root,bf862dc62e0a341f09561ea2682203208ae9431186960ac30a4e7636a454d80c,9685894
sample_iii_early,62,35,data/root/root/hrda_run_0035.root,6218ea5cc30f54aa9bb3ab7a2f66e78655ab5e5bbc220a42cf0b446ee8278e65,6906038
sample_iii_early,62,36,data/root/root/hrda_run_0036.root,f3856daa9d9a0dce258790ec130a553e3b10f8da41752896d0fb9727b8f303e5,5406671
sample_iii_early,62,37,data/root/root/hrda_run_0037.root,1a0ebd9202bacb568de7ba7cd994b769e8c37e3e03c64af5ab19dfa22ad4fa4a,12558688
sample_iii_early,62,39,data/root/root/hrda_run_0039.root,d6d168608e742109ba75fddbb5dd533ddf14de06298c36dfa7b32a144a7a2f78,7551093
sample_iii_early,62,40,data/root/root/hrda_run_0040.root,1494136cc886313efb6407b4e6593a91bbb5aab4fb9e41fee61e6fd9d9d0dd8c,8132296
sample_iii_early,62,41,data/root/root/hrda_run_0041.root,a73d5176faac86db5729413a872bfa8893dc99a8f04703f20820917fd96527ca,8476807
sample_iii_early,62,42,data/root/root/hrda_run_0042.root,4231c6f44238a88e523bb6478ccdaf50ea8df54b0860ac5d6c07b111fe65903b,8439631
sample_iii_early,63,31,data/root/root/hrda_run_0031.root,9dc9ae16d4e5cc1e09c9aa3c43523f424d8baa17b635e4a62e116252dfd1e89a,9888079
sample_iii_early,63,32,data/root/root/hrda_run_0032.root,75b51295806f2fe960d70047b5f9a7301469abf9bc61d3da97f39017b3c6658c,10365191
sample_iii_early,63,33,data/root/root/hrda_run_0033.root,980b6b0fddcc7321c7bba3eed2695c560b8dc0870851b5c842211531ef741c09,13980468
sample_iii_early,63,34,data/root/root/hrda_run_0034.root,bf862dc62e0a341f09561ea2682203208ae9431186960ac30a4e7636a454d80c,9685894
sample_iii_early,63,35,data/root/root/hrda_run_0035.root,6218ea5cc30f54aa9bb3ab7a2f66e78655ab5e5bbc220a42cf0b446ee8278e65,6906038
sample_iii_early,63,36,data/root/root/hrda_run_0036.root,f3856daa9d9a0dce258790ec130a553e3b10f8da41752896d0fb9727b8f303e5,5406671
sample_iii_early,63,37,data/root/root/hrda_run_0037.root,1a0ebd9202bacb568de7ba7cd994b769e8c37e3e03c64af5ab19dfa22ad4fa4a,12558688
sample_iii_early,63,39,data/root/root/hrda_run_0039.root,d6d168608e742109ba75fddbb5dd533ddf14de06298c36dfa7b32a144a7a2f78,7551093
sample_iii_early,63,40,data/root/root/hrda_run_0040.root,1494136cc886313efb6407b4e6593a91bbb5aab4fb9e41fee61e6fd9d9d0dd8c,8132296
sample_iii_early,63,41,data/root/root/hrda_run_0041.root,a73d5176faac86db5729413a872bfa8893dc99a8f04703f20820917fd96527ca,8476807
sample_iii_early,63,42,data/root/root/hrda_run_0042.root,4231c6f44238a88e523bb6478ccdaf50ea8df54b0860ac5d6c07b111fe65903b,8439631
sample_iii_early,65,31,data/root/root/hrda_run_0031.root,9dc9ae16d4e5cc1e09c9aa3c43523f424d8baa17b635e4a62e116252dfd1e89a,9888079
sample_iii_early,65,32,data/root/root/hrda_run_0032.root,75b51295806f2fe960d70047b5f9a7301469abf9bc61d3da97f39017b3c6658c,10365191
sample_iii_early,65,33,data/root/root/hrda_run_0033.root,980b6b0fddcc7321c7bba3eed2695c560b8dc0870851b5c842211531ef741c09,13980468
sample_iii_early,65,34,data/root/root/hrda_run_0034.root,bf862dc62e0a341f09561ea2682203208ae9431186960ac30a4e7636a454d80c,9685894
sample_iii_early,65,35,data/root/root/hrda_run_0035.root,6218ea5cc30f54aa9bb3ab7a2f66e78655ab5e5bbc220a42cf0b446ee8278e65,6906038
sample_iii_early,65,36,data/root/root/hrda_run_0036.root,f3856daa9d9a0dce258790ec130a553e3b10f8da41752896d0fb9727b8f303e5,5406671
sample_iii_early,65,37,data/root/root/hrda_run_0037.root,1a0ebd9202bacb568de7ba7cd994b769e8c37e3e03c64af5ab19dfa22ad4fa4a,12558688
sample_iii_early,65,39,data/root/root/hrda_run_0039.root,d6d168608e742109ba75fddbb5dd533ddf14de06298c36dfa7b32a144a7a2f78,7551093
sample_iii_early,65,40,data/root/root/hrda_run_0040.root,1494136cc886313efb6407b4e6593a91bbb5aab4fb9e41fee61e6fd9d9d0dd8c,8132296
sample_iii_early,65,41,data/root/root/hrda_run_0041.root,a73d5176faac86db5729413a872bfa8893dc99a8f04703f20820917fd96527ca,8476807
sample_iii_early,65,42,data/root/root/hrda_run_0042.root,4231c6f44238a88e523bb6478ccdaf50ea8df54b0860ac5d6c07b111fe65903b,8439631
sample_iii_late,58,44,data/root/root/hrda_run_0044.root,8b9a0c63e5ebff7df6b49fe1c34fb2f058671bfd4fa4507e1e864b52e31813ad,1072439
sample_iii_late,58,45,data/root/root/hrda_run_0045.root,0667f58a0c2408419fe2838feca49c211d681153295fbff131ba357ab7b17dbb,11978439
sample_iii_late,58,46,data/root/root/hrda_run_0046.root,d723c69ee87a20b8966c6186726c37cd827538b71d6b80cae051f20a77d625b5,363504
sample_iii_late,58,47,data/root/root/hrda_run_0047.root,95c0b24c9978ea91c22606d309b6dd37aa4450b943b95cf14f6c5c73a21bd32b,2725102
sample_iii_late,58,48,data/root/root/hrda_run_0048.root,a0865b8b7247be879b2f3a1c542aa392587fafe3ebb1059379def5296aef2a38,7883395
sample_iii_late,58,49,data/root/root/hrda_run_0049.root,f4517dbb6f46f61e4b0ff3c3f207a86e9dc8a03e27ab74511a0f02f159654574,8041307
sample_iii_late,58,50,data/root/root/hrda_run_0050.root,73be3ab5d4b080192c83fdf0600c5c5f4c48a6cafed7c1b2cb16b0c23690f7f9,10925423
sample_iii_late,58,51,data/root/root/hrda_run_0051.root,d08c3f5b1aa00d62377ddc5249612a79f523e3ab1379dc88cee13e35f2f2acd6,5005769
sample_iii_late,58,52,data/root/root/hrda_run_0052.root,8700c89383ef567249b3b1cdb2cbc19f33cc33509a19b24165c528f72e4e9f9a,2440882
sample_iii_late,58,53,data/root/root/hrda_run_0053.root,c93ca01697382bcb2680a433a48c41105943981e1a221c7f5349a8412e8ea874,9656826
sample_iii_late,58,54,data/root/root/hrda_run_0054.root,36da35ade12ad942230e501b98394153b8983d53e0d922036535ec88f2d1830d,9124046
sample_iii_late,58,55,data/root/root/hrda_run_0055.root,78451352fa3339abdd5db3e1c5b9a57ef7693bb87884aff4a4085135bb376227,5958441
sample_iii_late,58,56,data/root/root/hrda_run_0056.root,76c7845d73fe994b35a3023e4450cfe16753bbdd723fec2e8dba15e84ec0ee6a,12667291
sample_iii_late,58,57,data/root/root/hrda_run_0057.root,3fd411067fb6e9fa329a05463eadf54e663f9c6899c0f2570ca39bf083a78190,7791169
sample_iii_late,59,44,data/root/root/hrda_run_0044.root,8b9a0c63e5ebff7df6b49fe1c34fb2f058671bfd4fa4507e1e864b52e31813ad,1072439
sample_iii_late,59,45,data/root/root/hrda_run_0045.root,0667f58a0c2408419fe2838feca49c211d681153295fbff131ba357ab7b17dbb,11978439
sample_iii_late,59,46,data/root/root/hrda_run_0046.root,d723c69ee87a20b8966c6186726c37cd827538b71d6b80cae051f20a77d625b5,363504
sample_iii_late,59,47,data/root/root/hrda_run_0047.root,95c0b24c9978ea91c22606d309b6dd37aa4450b943b95cf14f6c5c73a21bd32b,2725102
sample_iii_late,59,48,data/root/root/hrda_run_0048.root,a0865b8b7247be879b2f3a1c542aa392587fafe3ebb1059379def5296aef2a38,7883395
sample_iii_late,59,49,data/root/root/hrda_run_0049.root,f4517dbb6f46f61e4b0ff3c3f207a86e9dc8a03e27ab74511a0f02f159654574,8041307
sample_iii_late,59,50,data/root/root/hrda_run_0050.root,73be3ab5d4b080192c83fdf0600c5c5f4c48a6cafed7c1b2cb16b0c23690f7f9,10925423
sample_iii_late,59,51,data/root/root/hrda_run_0051.root,d08c3f5b1aa00d62377ddc5249612a79f523e3ab1379dc88cee13e35f2f2acd6,5005769
sample_iii_late,59,52,data/root/root/hrda_run_0052.root,8700c89383ef567249b3b1cdb2cbc19f33cc33509a19b24165c528f72e4e9f9a,2440882
sample_iii_late,59,53,data/root/root/hrda_run_0053.root,c93ca01697382bcb2680a433a48c41105943981e1a221c7f5349a8412e8ea874,9656826
sample_iii_late,59,54,data/root/root/hrda_run_0054.root,36da35ade12ad942230e501b98394153b8983d53e0d922036535ec88f2d1830d,9124046
sample_iii_late,59,55,data/root/root/hrda_run_0055.root,78451352fa3339abdd5db3e1c5b9a57ef7693bb87884aff4a4085135bb376227,5958441
sample_iii_late,59,56,data/root/root/hrda_run_0056.root,76c7845d73fe994b35a3023e4450cfe16753bbdd723fec2e8dba15e84ec0ee6a,12667291
sample_iii_late,59,57,data/root/root/hrda_run_0057.root,3fd411067fb6e9fa329a05463eadf54e663f9c6899c0f2570ca39bf083a78190,7791169
sample_iii_late,60,44,data/root/root/hrda_run_0044.root,8b9a0c63e5ebff7df6b49fe1c34fb2f058671bfd4fa4507e1e864b52e31813ad,1072439
sample_iii_late,60,45,data/root/root/hrda_run_0045.root,0667f58a0c2408419fe2838feca49c211d681153295fbff131ba357ab7b17dbb,11978439
sample_iii_late,60,46,data/root/root/hrda_run_0046.root,d723c69ee87a20b8966c6186726c37cd827538b71d6b80cae051f20a77d625b5,363504
sample_iii_late,60,47,data/root/root/hrda_run_0047.root,95c0b24c9978ea91c22606d309b6dd37aa4450b943b95cf14f6c5c73a21bd32b,2725102
sample_iii_late,60,48,data/root/root/hrda_run_0048.root,a0865b8b7247be879b2f3a1c542aa392587fafe3ebb1059379def5296aef2a38,7883395
sample_iii_late,60,49,data/root/root/hrda_run_0049.root,f4517dbb6f46f61e4b0ff3c3f207a86e9dc8a03e27ab74511a0f02f159654574,8041307
sample_iii_late,60,50,data/root/root/hrda_run_0050.root,73be3ab5d4b080192c83fdf0600c5c5f4c48a6cafed7c1b2cb16b0c23690f7f9,10925423
sample_iii_late,60,51,data/root/root/hrda_run_0051.root,d08c3f5b1aa00d62377ddc5249612a79f523e3ab1379dc88cee13e35f2f2acd6,5005769
sample_iii_late,60,52,data/root/root/hrda_run_0052.root,8700c89383ef567249b3b1cdb2cbc19f33cc33509a19b24165c528f72e4e9f9a,2440882
sample_iii_late,60,53,data/root/root/hrda_run_0053.root,c93ca01697382bcb2680a433a48c41105943981e1a221c7f5349a8412e8ea874,9656826
sample_iii_late,60,54,data/root/root/hrda_run_0054.root,36da35ade12ad942230e501b98394153b8983d53e0d922036535ec88f2d1830d,9124046
sample_iii_late,60,55,data/root/root/hrda_run_0055.root,78451352fa3339abdd5db3e1c5b9a57ef7693bb87884aff4a4085135bb376227,5958441
sample_iii_late,60,56,data/root/root/hrda_run_0056.root,76c7845d73fe994b35a3023e4450cfe16753bbdd723fec2e8dba15e84ec0ee6a,12667291
sample_iii_late,60,57,data/root/root/hrda_run_0057.root,3fd411067fb6e9fa329a05463eadf54e663f9c6899c0f2570ca39bf083a78190,7791169
sample_iii_late,61,44,data/root/root/hrda_run_0044.root,8b9a0c63e5ebff7df6b49fe1c34fb2f058671bfd4fa4507e1e864b52e31813ad,1072439
sample_iii_late,61,45,data/root/root/hrda_run_0045.root,0667f58a0c2408419fe2838feca49c211d681153295fbff131ba357ab7b17dbb,11978439
sample_iii_late,61,46,data/root/root/hrda_run_0046.root,d723c69ee87a20b8966c6186726c37cd827538b71d6b80cae051f20a77d625b5,363504
sample_iii_late,61,47,data/root/root/hrda_run_0047.root,95c0b24c9978ea91c22606d309b6dd37aa4450b943b95cf14f6c5c73a21bd32b,2725102
sample_iii_late,61,48,data/root/root/hrda_run_0048.root,a0865b8b7247be879b2f3a1c542aa392587fafe3ebb1059379def5296aef2a38,7883395
sample_iii_late,61,49,data/root/root/hrda_run_0049.root,f4517dbb6f46f61e4b0ff3c3f207a86e9dc8a03e27ab74511a0f02f159654574,8041307
sample_iii_late,61,50,data/root/root/hrda_run_0050.root,73be3ab5d4b080192c83fdf0600c5c5f4c48a6cafed7c1b2cb16b0c23690f7f9,10925423
sample_iii_late,61,51,data/root/root/hrda_run_0051.root,d08c3f5b1aa00d62377ddc5249612a79f523e3ab1379dc88cee13e35f2f2acd6,5005769
sample_iii_late,61,52,data/root/root/hrda_run_0052.root,8700c89383ef567249b3b1cdb2cbc19f33cc33509a19b24165c528f72e4e9f9a,2440882
sample_iii_late,61,53,data/root/root/hrda_run_0053.root,c93ca01697382bcb2680a433a48c41105943981e1a221c7f5349a8412e8ea874,9656826
sample_iii_late,61,54,data/root/root/hrda_run_0054.root,36da35ade12ad942230e501b98394153b8983d53e0d922036535ec88f2d1830d,9124046
sample_iii_late,61,55,data/root/root/hrda_run_0055.root,78451352fa3339abdd5db3e1c5b9a57ef7693bb87884aff4a4085135bb376227,5958441
sample_iii_late,61,56,data/root/root/hrda_run_0056.root,76c7845d73fe994b35a3023e4450cfe16753bbdd723fec2e8dba15e84ec0ee6a,12667291
sample_iii_late,61,57,data/root/root/hrda_run_0057.root,3fd411067fb6e9fa329a05463eadf54e663f9c6899c0f2570ca39bf083a78190,7791169
sample_iii_late,62,44,data/root/root/hrda_run_0044.root,8b9a0c63e5ebff7df6b49fe1c34fb2f058671bfd4fa4507e1e864b52e31813ad,1072439
sample_iii_late,62,45,data/root/root/hrda_run_0045.root,0667f58a0c2408419fe2838feca49c211d681153295fbff131ba357ab7b17dbb,11978439
sample_iii_late,62,46,data/root/root/hrda_run_0046.root,d723c69ee87a20b8966c6186726c37cd827538b71d6b80cae051f20a77d625b5,363504
sample_iii_late,62,47,data/root/root/hrda_run_0047.root,95c0b24c9978ea91c22606d309b6dd37aa4450b943b95cf14f6c5c73a21bd32b,2725102
sample_iii_late,62,48,data/root/root/hrda_run_0048.root,a0865b8b7247be879b2f3a1c542aa392587fafe3ebb1059379def5296aef2a38,7883395
sample_iii_late,62,49,data/root/root/hrda_run_0049.root,f4517dbb6f46f61e4b0ff3c3f207a86e9dc8a03e27ab74511a0f02f159654574,8041307
sample_iii_late,62,50,data/root/root/hrda_run_0050.root,73be3ab5d4b080192c83fdf0600c5c5f4c48a6cafed7c1b2cb16b0c23690f7f9,10925423
sample_iii_late,62,51,data/root/root/hrda_run_0051.root,d08c3f5b1aa00d62377ddc5249612a79f523e3ab1379dc88cee13e35f2f2acd6,5005769
sample_iii_late,62,52,data/root/root/hrda_run_0052.root,8700c89383ef567249b3b1cdb2cbc19f33cc33509a19b24165c528f72e4e9f9a,2440882
sample_iii_late,62,53,data/root/root/hrda_run_0053.root,c93ca01697382bcb2680a433a48c41105943981e1a221c7f5349a8412e8ea874,9656826
sample_iii_late,62,54,data/root/root/hrda_run_0054.root,36da35ade12ad942230e501b98394153b8983d53e0d922036535ec88f2d1830d,9124046
sample_iii_late,62,55,data/root/root/hrda_run_0055.root,78451352fa3339abdd5db3e1c5b9a57ef7693bb87884aff4a4085135bb376227,5958441
sample_iii_late,62,56,data/root/root/hrda_run_0056.root,76c7845d73fe994b35a3023e4450cfe16753bbdd723fec2e8dba15e84ec0ee6a,12667291
sample_iii_late,62,57,data/root/root/hrda_run_0057.root,3fd411067fb6e9fa329a05463eadf54e663f9c6899c0f2570ca39bf083a78190,7791169
sample_iii_late,63,44,data/root/root/hrda_run_0044.root,8b9a0c63e5ebff7df6b49fe1c34fb2f058671bfd4fa4507e1e864b52e31813ad,1072439
sample_iii_late,63,45,data/root/root/hrda_run_0045.root,0667f58a0c2408419fe2838feca49c211d681153295fbff131ba357ab7b17dbb,11978439
sample_iii_late,63,46,data/root/root/hrda_run_0046.root,d723c69ee87a20b8966c6186726c37cd827538b71d6b80cae051f20a77d625b5,363504
sample_iii_late,63,47,data/root/root/hrda_run_0047.root,95c0b24c9978ea91c22606d309b6dd37aa4450b943b95cf14f6c5c73a21bd32b,2725102
sample_iii_late,63,48,data/root/root/hrda_run_0048.root,a0865b8b7247be879b2f3a1c542aa392587fafe3ebb1059379def5296aef2a38,7883395
sample_iii_late,63,49,data/root/root/hrda_run_0049.root,f4517dbb6f46f61e4b0ff3c3f207a86e9dc8a03e27ab74511a0f02f159654574,8041307
sample_iii_late,63,50,data/root/root/hrda_run_0050.root,73be3ab5d4b080192c83fdf0600c5c5f4c48a6cafed7c1b2cb16b0c23690f7f9,10925423
sample_iii_late,63,51,data/root/root/hrda_run_0051.root,d08c3f5b1aa00d62377ddc5249612a79f523e3ab1379dc88cee13e35f2f2acd6,5005769
sample_iii_late,63,52,data/root/root/hrda_run_0052.root,8700c89383ef567249b3b1cdb2cbc19f33cc33509a19b24165c528f72e4e9f9a,2440882
sample_iii_late,63,53,data/root/root/hrda_run_0053.root,c93ca01697382bcb2680a433a48c41105943981e1a221c7f5349a8412e8ea874,9656826
sample_iii_late,63,54,data/root/root/hrda_run_0054.root,36da35ade12ad942230e501b98394153b8983d53e0d922036535ec88f2d1830d,9124046
sample_iii_late,63,55,data/root/root/hrda_run_0055.root,78451352fa3339abdd5db3e1c5b9a57ef7693bb87884aff4a4085135bb376227,5958441
sample_iii_late,63,56,data/root/root/hrda_run_0056.root,76c7845d73fe994b35a3023e4450cfe16753bbdd723fec2e8dba15e84ec0ee6a,12667291
sample_iii_late,63,57,data/root/root/hrda_run_0057.root,3fd411067fb6e9fa329a05463eadf54e663f9c6899c0f2570ca39bf083a78190,7791169
sample_iii_late,65,44,data/root/root/hrda_run_0044.root,8b9a0c63e5ebff7df6b49fe1c34fb2f058671bfd4fa4507e1e864b52e31813ad,1072439
sample_iii_late,65,45,data/root/root/hrda_run_0045.root,0667f58a0c2408419fe2838feca49c211d681153295fbff131ba357ab7b17dbb,11978439
sample_iii_late,65,46,data/root/root/hrda_run_0046.root,d723c69ee87a20b8966c6186726c37cd827538b71d6b80cae051f20a77d625b5,363504
sample_iii_late,65,47,data/root/root/hrda_run_0047.root,95c0b24c9978ea91c22606d309b6dd37aa4450b943b95cf14f6c5c73a21bd32b,2725102
sample_iii_late,65,48,data/root/root/hrda_run_0048.root,a0865b8b7247be879b2f3a1c542aa392587fafe3ebb1059379def5296aef2a38,7883395
sample_iii_late,65,49,data/root/root/hrda_run_0049.root,f4517dbb6f46f61e4b0ff3c3f207a86e9dc8a03e27ab74511a0f02f159654574,8041307
sample_iii_late,65,50,data/root/root/hrda_run_0050.root,73be3ab5d4b080192c83fdf0600c5c5f4c48a6cafed7c1b2cb16b0c23690f7f9,10925423
sample_iii_late,65,51,data/root/root/hrda_run_0051.root,d08c3f5b1aa00d62377ddc5249612a79f523e3ab1379dc88cee13e35f2f2acd6,5005769
sample_iii_late,65,52,data/root/root/hrda_run_0052.root,8700c89383ef567249b3b1cdb2cbc19f33cc33509a19b24165c528f72e4e9f9a,2440882
sample_iii_late,65,53,data/root/root/hrda_run_0053.root,c93ca01697382bcb2680a433a48c41105943981e1a221c7f5349a8412e8ea874,9656826
sample_iii_late,65,54,data/root/root/hrda_run_0054.root,36da35ade12ad942230e501b98394153b8983d53e0d922036535ec88f2d1830d,9124046
sample_iii_late,65,55,data/root/root/hrda_run_0055.root,78451352fa3339abdd5db3e1c5b9a57ef7693bb87884aff4a4085135bb376227,5958441
sample_iii_late,65,56,data/root/root/hrda_run_0056.root,76c7845d73fe994b35a3023e4450cfe16753bbdd723fec2e8dba15e84ec0ee6a,12667291
sample_iii_late,65,57,data/root/root/hrda_run_0057.root,3fd411067fb6e9fa329a05463eadf54e663f9c6899c0f2570ca39bf083a78190,7791169
